institution,slug,country,continent,repository_code,archive_type,asim_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/But%20do%20you%20really%20know%20Mallorca%20(part%202)/asim::704d40a4ff211fe8c2a75e785857840e,But do you really know Mallorca? (part 2),"Documentary film | Forteza, Xesc (actor) / Palma / Bellver / Sóller / Alcúdia / Valldemossa / Lluc / Raixa / Sa Pobla / Manacor / Majorca / tourism / cathedral / promenade / train / festival / wall / sanctuary / choir / dolphin / motorcycle / bullfight / flamenco / bullring / dance / craftwork / pearl / pottery / weaver / hotel / restaurant / wine / bar / disco","Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | gênero: Documentary film | duração: 00:12:23 | coleção: Films Foment del Turisme de Mallorca | direção: Jack Webb | produtora: Cine Film Industrial | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148593234 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1839 | The report, conducted by comic actor Xesc Forteza, goes over the most emblematic, typical places and activities in the tourist part of Mallorca: Palma's old town, the Cathedral, the Consolat de Mar, the Bellver Castle, the promenade with its Auditorium; towns like Soller with its train and the Moors and Christians festival, Alcudia and its walls, Valldemossa and Foradada, the sanctuary of Lluc and its Blauets (its choir), etc. We can dolphins in Marineland, a flamenco show, motorcycle racing or a bullfight in Alcudia's bullring. Aside from sun and beach Mallorca, the documentary shows places like the Raixa stately home (Bunyola), the festival of Sant Antoni in Sa Pobla or some of Mallorca's folk dances. Displayed is also a...",1970,But do you really know Mallorca? (part 2),1970-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/But%20do%20you%20really%20know%20Mallorca%20(part%203)/asim::fef8c3c9e284666a1fdfe8181f5e1d70,But do you really know Mallorca? (part 3),"Documentary film | Forteza, Xesc (actor) / Palma / Bellver / Sóller / Alcúdia / Valldemossa / Lluc / Raixa / Sa Pobla / Manacor / Majorca / tourism / cathedral / promenade / train / festival / wall / sanctuary / choir / dolphin / motorcycle / bullfight / flamenco / bullring / dance / craftwork / pearl / pottery / weaver / hotel / restaurant / wine / bar / disco","Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | gênero: Documentary film | duração: 00:11:28 | coleção: Films Foment del Turisme de Mallorca | direção: Jack Webb | produtora: Cine Film Industrial | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148593390 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1840 | The report, conducted by comic actor Xesc Forteza, goes over the most emblematic, typical places and activities in the tourist part of Mallorca: Palma's old town, the Cathedral, the Consolat de Mar, the Bellver Castle, the promenade with its Auditorium; towns like Soller with its train and the Moors and Christians festival, Alcudia and its walls, Valldemossa and Foradada, the sanctuary of Lluc and its Blauets (its choir), etc. We can dolphins in Marineland, a flamenco show, motorcycle racing or a bullfight in Alcudia's bullring. Aside from sun and beach Mallorca, the documentary shows places like the Raixa stately home (Bunyola), the festival of Sant Antoni in Sa Pobla or some of Mallorca's folk dances. Displayed is also a...",1970,But do you really know Mallorca? (part 3),1970-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,"https://www.europeanfilmgateway.eu/detail/Cuevas%20del%20Drach,%20Porto%20Cristo,%20Mallorca/asim::5ad3f20a0c8f1ac317584aef13eb2756","Cuevas del Drach, Porto Cristo, Mallorca",Documentary film | Majorca / Porto Cristo / Manacor / Coves del Drac / cave / lake / concert / boat,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Caves of Drach,Porto Cristo, Majorca | gênero: Documentary film | duração: 00:11:19 | coleção: Films Foment del Turisme de Mallorca | produtora: Fomento del Turismo de Mallorca | cor: Colour | som: Without sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148593550 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1841 | Report that shows us the inside of the Drac Caves, located very near Porto Cristo, in the municipality of Manacor. The caves extend to a depth of 25 m, reaching 2.4 km in length. The Drac is a system consisting of four caves, called Black Cave, White Cave, Cave of Lluis Salvador, and Cave of the French, which are connected to each other. The caves were formed by the entry of water from the Mediterranean Sea, and some scholars consider their formation could date back from the Miocene. These caves contain a large underground lake called Lake Martel, about 115 m long and 30 m wide. Live classical music concerts take place in this lake. As this audiovisual document shows, the...",1970,"Cuevas del Drach, Porto Cristo, Mallorca",1970-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Las%20noches%20del%20Comte%20Mal/asim::04e5cbb6f612539b1e51bb5b21a5959d,Las noches del Comte Mal,Advertising film | Ramon Burgues-Safortesa (comte) / Son Termens / Bunyola / Majorca / restaurant / estate / folklore / costume / dance / music / tourist / lord / court / dish / cuisine / dinner / show / jousting / knight / arm / count / legend,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The Nights of Count Mal | gênero: Advertising film | duração: 00:04:04 | coleção: Films Foment del Turisme de Mallorca | produtora: Izy Publicidad | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148596654 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1869 | Brief advertising report with a view to promote the Comte Mal Restaurant, located in the former estate of Son Termens, in the municipality of Bunyola. We can see a folklore group with traditional costumes, playing music and dancing folk dances in the courtyard of the estate. In this restaurant, very popular, tourists are greeted by the feudal lord and his court and, while having traditional dishes of the Mallorcan cuisine for dinner, enjoy the show of medieval jousting, where some knights show their prowess with arms. Both dinner and show are chaired by Comte Mal, historical figure who lived in 17th-century Mallorca, and gave rise to numerous traditional legends.",1970,Las noches del Comte Mal,1970-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20in%C3%A9dita/asim::3cded61810625f0c836ea1a19cbd5d0a,Mallorca inédita,Documentary film | Majorca / Serra de Tramuntana / Sant Jordi / Esporles / Palma / Banyalbufar / Deià / La Foradada / S’Estaca / Sa Calobra / Artà / Valldemossa / windmill / mountain / sow / farm / wheat / poppy / pear / sheep / olive tree / charterhouse / lemon / orange / almond tree / palace / cloister / courtyard / port / fisherman / net / yacht / coast,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Untold Majorca | gênero: Documentary film | duração: 00:09:44 | coleção: Films Foment del Turisme de Mallorca | cor: Colour | som: Without sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148596382 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1867 | Documentary on the island of Mallorca, apparently unfinished and silent, which focuses on more picturesque aspects of the island, especially in rural areas, leaving aside the tourist clichés of sun and beach. We can see aerial views of the Serra de Tramuntana, Pla de Sant Jordi and its windmills, a peasant sowing at Farm Esporles, wheat fields and red poppies, prickly pears, views of the mountain town of Deia, sheep grazing on a field of olive trees, views of the Charterhouse of Valldemossa, lemon and orange groves, almond trees in bloom, etc. We also visit the centre of Palma: the Episcopal Palace and the Almudaina, the cloister of the convent of Sant Francesc, patios within stately homes, the port with fishermen mending nets, sailing cl...",1970,Mallorca inédita,1970-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Carta%20de%20amor%20a%20Mallorca/asim::7bdb58012b5e7ced892182dfd7fd76b3,Carta de amor a Mallorca,Documentary film | Pollença / Alcúdia / Colònia de Sant Pere / Artà / Cala Sant Vicent / Port de Pollença / Formentor / Mal Pas / Cap del Pinar / Albufera / Majorca / tourism / fisherman / craftwork / forge / glass / pottery / weaver / parish / sport / bricklayer / cliff,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Love letter to Majorca | gênero: Documentary film | duração: 00:13:34 | coleção: Films Foment del Turisme de Mallorca | direção: Hans Reitz | produtora: Fomento del Turismo de Mallorca | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/140649648 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1791 | Tourism documentary produced by the Organization for the Promotion of Mallorca's Tourism focused primarily on the municipalities of Pollença and Alcudia. We can see aerial views of the Formentor peninsula in Pollença; scenes of fishermen at sea and aerial views of the Colonia de Sant Pere in Arta. Next, we can see different varieties of craftwork —forging, glass-blowing, pottery and some weavers— followed by aerial views of Alcudia, Pollença, Cala Sant Vincenç, the port of Pollença, Formentor, Mal Pas and Cap del Pinar in Alcudia. Images of the parish church of Alcudia. Afterwards, the search for groundwater mixes with scenes of nautical sports. Footage of the Bonaire...",1969,Carta de amor a Mallorca,1969-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Las%20islas%20de%20la%20calma%20(part%201)/asim::7226c4d7398cafdf2918aa8a85bc24fa,Las islas de la calma (part 1),Documentary film | Majorca / Menorca / Eivissa / Formentera / Valldemossa / Calvià / Formentor / Artà / Porto Cristo / Bellver / cathedral / fish market / port / castle / promenade / beach / hotel / cave / craft / siurell / glass / leisure / sport / bar / restaurant / disco,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The islands of calm (part 1) | gênero: Documentary film | duração: 00:15:29 | coleção: Films Foment del Turisme de Mallorca | direção: Ramon Masats | produtora: X Films | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148594965 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1863 | Documentary promoting tourism in the Balearic Islands shot ​​in 1966 by the Catalan photographer Ramon Masats (1931- ). Dubbed in English and in line with the other promotional reports boosted by the Organization for the Promotion of Mallorca's Tourism, it is structured around four parts, each corresponding to one of the Balearic Islands: Mallorca, Menorca, Ibiza and Formentera. The section about Mallorca is the largest and goes over the historical and cultural points of interest in Palma: the Cathedral, the Consulat de Mar, the Fish Market, the Bellver Castle, the port and the promenade. We also visit Chopin and George Sand's Valldemossa, Calvia's beaches, Formentor and its hotel, t...",1966,Las islas de la calma (part 1),1966-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Las%20islas%20de%20la%20calma%20(part%202)/asim::43dd68433b1232a5add6f55f4e02163d,Las islas de la calma (part 2),Documentary film | Majorca / Menorca / Eivissa / Formentera / Valldemossa / Calvià / Formentor / Artà / Porto Cristo / Bellver / cathedral / fish market / port / castle / promenade / beach / hotel / cave / craft / siurell / glass / leisure / sport / bar / restaurant / disco,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The islands of calm (part 2) | gênero: Documentary film | duração: 00:06:12 | coleção: Films Foment del Turisme de Mallorca | direção: Ramon Masats | produtora: X Films | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148595141 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1864 | Documentary promoting tourism in the Balearic Islands shot ​​in 1966 by the Catalan photographer Ramon Masats (1931- ). Dubbed in English and in line with the other promotional reports boosted by the Organization for the Promotion of Mallorca's Tourism, it is structured around four parts, each corresponding to one of the Balearic Islands: Mallorca, Menorca, Ibiza and Formentera. The section about Mallorca is the largest and goes over the historical and cultural points of interest in Palma: the Cathedral, the Consulat de Mar, the Fish Market, the Bellver Castle, the port and the promenade. We also visit Chopin and George Sand's Valldemossa, Calvia's beaches, Formentor and its hotel, t...",1966,Las islas de la calma (part 2),1966-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Las%20islas%20de%20la%20calma%20(part%203)/asim::0d7d1faa7c73b2b221f4daf097252003,Las islas de la calma (part 3),Documentary film | Majorca / Menorca / Eivissa / Formentera / Valldemossa / Calvià / Formentor / Artà / Porto Cristo / Bellver / cathedral / fish market / port / castle / promenade / beach / hotel / cave / craft / siurell / glass / leisure / sport / bar / restaurant / disco,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The islands of calm (part 3) | gênero: Documentary film | duração: 00:04:14 | coleção: Films Foment del Turisme de Mallorca | direção: Ramon Masats | produtora: X Films | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148595283 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1865 | Documentary promoting tourism in the Balearic Islands shot ​​in 1966 by the Catalan photographer Ramon Masats (1931- ). Dubbed in English and in line with the other promotional reports boosted by the Organization for the Promotion of Mallorca's Tourism, it is structured around four parts, each corresponding to one of the Balearic Islands: Mallorca, Menorca, Ibiza and Formentera. The section about Mallorca is the largest and goes over the historical and cultural points of interest in Palma: the Cathedral, the Consulat de Mar, the Fish Market, the Bellver Castle, the port and the promenade. We also visit Chopin and George Sand's Valldemossa, Calvia's beaches, Formentor and its hotel, t...",1966,Las islas de la calma (part 3),1966-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Las%20islas%20de%20la%20calma%20(part%204)/asim::a13324505814e7b344bc59563bcb06f0,Las islas de la calma (part 4),Documentary film | Majorca / Menorca / Eivissa / Formentera / Valldemossa / Calvià / Formentor / Artà / Porto Cristo / Bellver / cathedral / fish market / port / castle / promenade / beach / hotel / cave / craft / siurell / glass / leisure / sport / bar / restaurant / disco,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The islands of calm (part 4) | gênero: Documentary film | duração: 00:03:51 | coleção: Films Foment del Turisme de Mallorca | direção: Ramon Masats | produtora: X Films | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148595417 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1866 | Documentary promoting tourism in the Balearic Islands shot ​​in 1966 by the Catalan photographer Ramon Masats (1931- ). Dubbed in English and in line with the other promotional reports boosted by the Organization for the Promotion of Mallorca's Tourism, it is structured around four parts, each corresponding to one of the Balearic Islands: Mallorca, Menorca, Ibiza and Formentera. The section about Mallorca is the largest and goes over the historical and cultural points of interest in Palma: the Cathedral, the Consulat de Mar, the Fish Market, the Bellver Castle, the port and the promenade. We also visit Chopin and George Sand's Valldemossa, Calvia's beaches, Formentor and its hotel, t...",1966,Las islas de la calma (part 4),1966-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Las%20bellas%20de%20Mallorca/asim::0ea4203451c9e8ac1a2ef95719ef69e9,Las bellas de Mallorca,Documentary film | Monica Ragby (model) / Palma / Pollença / Formentor / Majorca / beauty / contest / fashion / beach / tree / bay / cathedral / dance / boulevard / palace / terrace / party / nightclub / dinner / ball / interview / jury,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The beauties of Mallorca | gênero: Documentary film | duração: 00:12:59 | coleção: Films Foment del Turisme de Mallorca | direção: José Luis Borau | produtora: Producciones Cinematográficas Manuel J. Goyanes | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/140906135 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1798 | Documentary produced by the Organization for the Promotion of Mallorca's Tourism about the Miss United Nations beauty contest held in Palma in 1963. Footage of a fashion show and the beach of Formentor in Pollença afterwards, the fields of almond, lemon and olive trees, a wide shot of the bay of Palma, with the Sagrera Boulevard and the Cathedral. We can see the arrival of the misses at the Son Sant Joan airport and the warm welcome the town council of Palma give them. Next, we can see folk dances at the Formentor Hotel in Pollença and the misses at the Son Vida Hotel in Palma. Footage with views of the Cathedral and the Almudaina Palace in Palm...",1963,Las bellas de Mallorca,1963-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Una%20vez%20m%C3%A1s%20hacia%20Mallorca/asim::42c52581e6834db34ae2046c386656a0,Una vez más hacia Mallorca,Documentary film | Ludwig Salvator of Austria (archduke) / James I of Aragon (king) / Palma / Cala Major / Bendinat / Calvià / Illetes / Palmanova / Binissalem / Felanitx / Manacor / Coves del Drac / Porto Cristo / Inca / Raixa / Bunyola / Valldemossa / Alcúdia / Port d’Alcúdia / Formentor / Sóller / Port de Sóller / Son Marroig / Bellver / Serra de Tramuntana / tourism / ferry / bay / port / hotel / beach / castle / sport / skiing / statue / square / wine / pearl / cave / charterhouse / wall / cathedral,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Una vez más hacia Mallorca One more time to Majorca | gênero: Documentary film | duração: 00:13:33 | coleção: Films Foment del Turisme de Mallorca | direção: Antonio Ramos | produtora: Fomento del Turismo de Mallorca | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148597096 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1875 | Typical report of tourism promotion boosted by the Organization for the Promotion of Mallorca's Tourism. A ferry reaches the bay and the port of Palma and then heads for the Son Vida Hotel, a luxury establishment in the outskirts of Palma in an old stately home. We can see the beach of Calamajor full of tourists; Bendinat Castle at the far end of Calvia; the beaches of Illetes; Palmanova, where you can enjoy sea sports such as water skiing. Back to Palma we pass by the equestrian statue of King James I in Espanya Square. Then we are taken to Binissalem, a wine-producing town in the centre of the island; Felanitx, also a wine producer; M...",1960,Una vez más hacia Mallorca,1960-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Viaje%20a%20Mallorca%20(part%201)/asim::839a6bfd088c97aee7049c08fda55119,Viaje a Mallorca (part 1),Documentary film | Majorca / Son Bonet / Palma / Bellver / Cala d’Or / Cala Figuera / Santanyí / Porto Cristo / Manacor / Artà / Algaida / Cala Sant Vicent / Pollença / tourism / tourist / airport / landscape / monument / bay / cathedral / street / courtyard / building / neighbourhood / castle / hotel / port / bullring / cove / cave / folk dance,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Trip to Majorca (part 1) | gênero: Documentary film | duração: 00:09:24 | coleção: Films Foment del Turisme de Mallorca | direção: Luis Suárez de Lezo | produtora: Tecnifilms | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/140643323 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1757 | Tourism documentary produced by the Organization for the Promotion of Mallorca's Tourism. Footage of the arrival of tourists at the Son Bonet airport; then a journey begins through the most remarkable landscapes and monuments in Mallorca: in Palma we see a wide shot of the bay, the Cathedral, the streets, patios within stately homes and remarkable buildings in the old town, the Jonquet neighborhood, Bellver castle, the promenade with its hotels and the port and finally the Coliseu Balear bullring; next, we can see images of Cala d'Or and Cala Figuera in Santanyi, Porto Cristo in Manacor, several views of the caves of Arta, Algaida and the dance of the cossiers and Cala San Vice...",1958,Viaje a Mallorca (part 1),1958-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Viaje%20a%20Mallorca%20(part%202)/asim::4355b18dbc12d91786ae27c3b3686481,Viaje a Mallorca (part 2),"Documentary film | Majorca / Serra de Tramuntana / Formentor / Pollença / Escorca / Lluc / Puig Major / Sa Calobra / Torrent de Pareis / Son Verí / Marratxí / Valldemossa / Port de Sóller / Alfàbia / Raixa / Cala Major / Palma / Cas Català / Palmanova, Paguera / Calvià / Camp de Mar / Andratx / tourism / mountain / folk dance / sanctuary / cove / olive tree / garden / valley / stream / water / orange tree / lemon tree / almond tree","Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Trip to Majorca (part 2) | gênero: Documentary film | duração: 00:10:46 | coleção: Films Foment del Turisme de Mallorca | direção: Luis Suárez de Lezo | produtora: Tecnifilms | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/140643817 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1784 | Tourism documentary produced by the Organization for the Promotion of Mallorca's Tourism. Images of the part of the island occupied by the Serra de Tramuntana: Formentor peninsula in Pollença, the municipality of Escorca with the road to Lluc, Puig Major, Sa Calobra and Torrent de Pareis. Next, we are shown the folk dances in Son Veri (Marratxi), old olive trees and Valldemossa and its Charterhouse. We can also see the port of Soller and the ascent of the Coll de Soller following the old road, visiting the gardens of Alfabia and Raixa afterwards. The tourist part in Ponent is represented by Cala Major (Palma), Cas Catala, Palmanova and Paguera (Calvia) and Camp de Mar (Andratx)...",1958,Viaje a Mallorca (part 2),1958-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Excursi%C3%B3%20a%20Felanitx%20i%20Lluc/asim::50b92dace285712cf1f2d5a743a7adc0,Excursió a Felanitx i Lluc,Amateur film | Felanitx / Puig de Sant Salvador / Lluc / Almadrà / Escorca / Caimari / Majorca / Serra de Tramuntana / sanctuary / cross / car / excursion / square / hiker / meal / wood / valley / monastery / sheep / bus,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Excursió a Felanitx i Lluc Excursion to Felanitx and Lluc | gênero: Amateur film | duração: 00:09:04 | coleção: Fons Bartomeu Morlà << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140635620 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1673 | Film about an excursion to the sanctuary of Puig de Sant Salvador of Felanitx; we can see views of the village and the church of Felanitx; wide shot from the sanctuary; next, there are images of the monument to Christ the King and the Via Crucis; footage of the ascent to the Creu d'es Picot, a monumental cross on that same mountain; we see the descent by car. Film about an excursion to the sanctuary of Lluc; images of Lluc's square and the hikers having a meal in the woods; we are shown different views of the valley of Lluc and the entrance to the monastery; we see the ascent of Puig dels Misteris with the view of the valley of Almadra; arrival to the cross on the hill of Misteris and wide shot of th...",1935,Excursió a Felanitx i Lluc,1935-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
