institution,slug,country,continent,repository_code,archive_type,far_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/2021083116424956/Guillon_1_F_70.mp4,Promenade avec bébé,"Amateur; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Promenade d'une famille un grand bébé Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'18’’ : Promenade d'une famille un grand bébé | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:18 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/promenade-avec-bebe | miniatura: https://pill.far-asso.fr/videos/2021083116424956/cover/capture-d-----cran-2021-08-31----16.44.39.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210901103706552/Guillon_1_F_75.mp4,Promenade dans un blockhaus,Amateur; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Promenade de deux jeunes hommes dans un bunker allemands de la Seconde Guerre mondiale, l'un fume la pipe. Il s'agit certainement de nouveau de Jean-Paul Guillon (le frère de Pierre Guillon) qui avait emprunté la caméra de son père pour réaliser une petite fiction avec ses amis dans La Rochelle. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01'05’’ : Promenade de deux jeunes hommes dans un bunker allemands de la Seconde Guerre mondiale, l'un fume la pipe. Il s'agit certainement de nouveau de Jean-Paul Guillon (le frère de Pierre Guillon) qui avait emprunté la caméra de son père pour réaliser une petite fiction avec ses amis dans La Rochelle. | gênero: Amateur | temas: Activités & loisirs | formato original: 9,5mm | duração: 0:01:05 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/promenade-dans-un-blockhaus | miniatura: https://pill.far-asso.fr/videos/20210901103706552/cover/capture-d-----cran-2021-09-01----10.42.02.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831155349346/Guillon_1_F_53.mp4,Promenade familiale dans la forêt de Mervent,"Amateur; Activités & loisirs; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Promenade familiale dans la forêt de Mervent au bord du pont du Déluge Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'12’’ : Promenade familiale dans la forêt de Mervent au bord du pont du Déluge | gênero: Amateur | temas: Activités & loisirs; Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:12 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/promenade-familiale-dans-la-foret-de-mervent | miniatura: https://pill.far-asso.fr/videos/20210831155349346/cover/capture-d-----cran-2021-08-31----15.54.48.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/202108311410330/Guillon_1_F_29.mp4,Promenade à Oléron,Amateur; Activités & loisirs; Activité maritime; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Promenade sur la plage de Boyarville d'Oléron suivi d'un repas à l'hôtel restaurant Face aux Flots à la Cotinière. Vues du petit port de La Cotinière avec la glacière en bout de quai au lieu dit de l'épi du Colombier, du phare de Chassiron et entrée du bac. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'15’’ : Promenade sur la plage de boyardville, Annick bar et hotel la Cotiniere. 00'15’’ à 00’43’’ : Repas à l'hôtel restaurant Face aux Flots et petit port de la Cotonière 00'43’’ à 00’52’’ : Phare de Chassiron et entrée sur le bac | gênero: Amateur | temas: Activités & loisirs; Activité maritime | formato original: 9,5mm | duração: 0:00:52 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/promenade-a-oleron | miniatura: https://pill.far-asso.fr/videos/202108311410330/cover/capture-d-----cran-2021-08-31----14.13.29.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210901105852437/Guillon_1_F_81.mp4,Promenade à Solex,Amateur; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Promenade à Solex et pause repas dans une ville portuaire de la côte vendéenne Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'30’’ : Promenade à Solex et pause repas dans une ville portuaire de la côte vendéenne, vues sur le port | gênero: Amateur | temas: Activités & loisirs | formato original: 9,5mm | duração: 0:00:30 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/promenade-a-solex | miniatura: https://pill.far-asso.fr/videos/20210901105852437/cover/capture-d-----cran-2021-09-01----11.01.53.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831154742216/Guillon_1_F_51.mp4,Promenade à vélo,"Amateur; Activités & loisirs; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Promenade à vélo d'une famille Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'41’’ : Promenade à vélo d'une famille | gênero: Amateur | temas: Activités & loisirs; Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:41 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/promenade-a-velo | miniatura: https://pill.far-asso.fr/videos/20210831154742216/cover/capture-d-----cran-2021-08-31----15.50.03.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831144700922/Guillon_1_F_34.mp4,Préparation du port de La Rochelle pour l’arrivée de la régate de Plymouth,Amateur; Activité maritime; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Bateaux décorés pour l'arrivée des bateaux de la régate de Plymouth dans le vieux port de La Rochelle. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01'04’’ : Bateaux décorés pour l'arrivée des bateaux de la régate de Plymouth dans le vieux port de La Rochelle | gênero: Amateur | temas: Activité maritime; Activités & loisirs | formato original: 9,5mm | duração: 0:01:04 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/regate-de-plymouth-dans-le-port-de-la-rochelle | miniatura: https://pill.far-asso.fr/videos/20210831144700922/cover/capture-d-----cran-2021-08-31----14.47.35.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210825111458608/Guillon_1_F_17.mp4,Préparation pour pêcher la langouste,Amateur; Activité maritime; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Préparation du filet et de la barque pour pêcher la langouste à Frontignan. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01'00’’ : Préparation du filet et de la barque pour pêcher la langouste à Frontignan | gênero: Amateur | temas: Activité maritime; Activités & loisirs | formato original: 9,5mm | duração: 0:01:00 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/preparation-pour-pecher-la-langouste | miniatura: https://pill.far-asso.fr/videos/20210825111458608/cover/capture-d-----cran-2021-08-25----11.16.10.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210830164251311/Guillon_1_F_28.mp4,Pêche à Frontignan,Amateur; Activité maritime; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Journée sur un bateau de pêche en famille au large de Frontignan. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 0'56’’ : Journée sur un bateau de pêche en famille au large de Frontignan, bouée de filet, groupe embarqué dans une barque de pêche | gênero: Amateur | temas: Activité maritime; Activités & loisirs | formato original: 9,5mm | duração: 0:00:56 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/peche-a-frontignan | miniatura: https://pill.far-asso.fr/videos/20210830164251311/cover/capture-d-----cran-2021-08-31----14.08.06.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831155802167/Guillon_1_F_54.mp4,Repas de famille,"Amateur; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Repas convivial d'une famille Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'26’’ : Repas convivial d'une famille | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:26 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/repas-de-famille | miniatura: https://pill.far-asso.fr/videos/20210831155802167/cover/capture-d-----cran-2021-08-31----15.58.57.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210824153646481/Guillon_1_F_14.mp4,Repas de famille à Frontignan,"Amateur; Société (famille, mode, alimentation); Activités & loisirs; Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Degustation de langouste lors d'un repas de famille dans la maison du frère du réalisateur à Frontignan. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'08’’ : Arrivé des convives 00'08’’ à 00’12’’ : Lecture de journaux 00'12’’ à 00’21’’ : Dégustation de langouste pendant un repas de famille | gênero: Amateur | temas: Société (famille, mode, alimentation); Activités & loisirs | formato original: 9,5mm | duração: 0:00:21 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/repas-de-famille-a-frontignan | miniatura: https://pill.far-asso.fr/videos/20210824153646481/cover/capture-d-----cran-2021-08-24----15.41.20.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210901110218417/Guillon_1_F_82.mp4,Repas familial,Amateur; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Repas festif d'une famille en intérieur puis jeux à l'extérieur Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'58’’ : Repas festif d'une famille en intérieur puis jeux à l'extérieur | gênero: Amateur | temas: Activités & loisirs | formato original: 9,5mm | duração: 0:00:58 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/repas-familial | miniatura: https://pill.far-asso.fr/videos/20210901110218417/cover/capture-d-----cran-2021-09-01----11.05.15.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831150811285/Guillon_1_F_39.mp4,Repas familial dans le jardin,"Amateur; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Repas familial dans le jardin Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01'21’’ : Repas familial dans le jardin | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:01:21 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/repas-familial-dans-le-jardin | miniatura: https://pill.far-asso.fr/videos/20210831150811285/cover/capture-d-----cran-2021-08-31----15.13.41.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210830163025725/Guillon_1_F_25.mp4,Retour d’Algérie du soldat Pierre Guillon dans les rues de Marseille,"Amateur; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Retour d’Algérie du soldat Pierre Guillon dans les rues de Marseille avec sa famille. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'13’’ : Retour d’Algérie du soldat Pierre Guillon dans les rues de Marseille avec sa famille | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:13 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/retour-d-algerie-du-soldat-pierre-guillon-dans-les-rues-de-marseille | miniatura: https://pill.far-asso.fr/videos/20210830163025725/cover/capture-d-----cran-2021-08-30----16.33.19.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831143127657/Guillon_1_F_30.mp4,Tour de France à Fontenay-le-Comte,Amateur; Sport; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Tour de France à Fontenay-le-Comte, rue de la République depuis la bijouterie que tenait la grand-mère de Pierre Guillon, le réalisateur. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'34’’ : Tour de France à Fontenay-le-Compte, rue de la République depuis la bijouterie que tenait la grand-mère de Pierre Guillon, le réalisateur. | gênero: Amateur | temas: Sport; Activités & loisirs | formato original: 9,5mm | duração: 0:00:34 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/tour-de-france-a-fontenay-le-compte | miniatura: https://pill.far-asso.fr/videos/20210831143127657/cover/capture-d-----cran-2021-08-31----14.31.47.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210901112039747/Guillon_1_F_86.mp4,Travail de la terre,Amateur; Activités & loisirs; Agriculture & monde rural; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Travail de la terre et une femme dans un verger filmée par son conjoint Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'58’’ : Travail de la terre et femme dans un verger filmée par son conjoint | gênero: Amateur | temas: Activités & loisirs; Agriculture & monde rural | formato original: 9,5mm | duração: 0:00:58 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/travail-de-la-terre | miniatura: https://pill.far-asso.fr/videos/20210901112039747/cover/capture-d-----cran-2021-09-01----11.23.52.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210830163437814/Guillon_1_F_26.mp4,Une famille et une Citroën 2 CV,"Amateur; Activités & loisirs; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Une famille autour d'une Citroën 2 CV. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'25’’ : Une famille autour d'une Citroën 2 CV | gênero: Amateur | temas: Activités & loisirs; Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:25 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/une-famille-et-une-citroen-2-cv | miniatura: https://pill.far-asso.fr/videos/20210830163437814/cover/capture-d-----cran-2021-08-30----16.37.30.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/2021083116212170/Guillon_1_F_62.mp4,Une famille et une vache,Amateur; Agriculture & monde rural; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Une famille et une vache en campagne Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'30’’ : Une famille et une vache en campagne | gênero: Amateur | temas: Agriculture & monde rural | formato original: 9,5mm | duração: 0:00:30 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/une-famille-et-une-vache | miniatura: https://pill.far-asso.fr/videos/2021083116212170/cover/capture-d-----cran-2021-08-31----16.22.18.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831153115408/Guillon_1_F_46.mp4,Vallée arborée de Dordogne,Amateur; Nature & environnement; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Vallée arborée de Dordogne surplombée d'un petit village Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01'19’’ : Vallée arborée de Dordogne surplombée d'un petit village | gênero: Amateur | temas: Nature & environnement | formato original: 9,5mm | duração: 0:01:19 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/vallee-arboree-de-dordogne | miniatura: https://pill.far-asso.fr/videos/20210831153115408/cover/capture-d-----cran-2021-08-31----15.32.14.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831165053685/Guillon_1_F_73.mp4,Voiture sous la neige,Amateur; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Remontée d'une voiture enlisée dans la neige Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'09’’ : Remontée d'une voiture enlisée dans la neige | gênero: Amateur | temas: Activités & loisirs | formato original: 9,5mm | duração: 0:00:09 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/voiture-sous-la-neige | miniatura: https://pill.far-asso.fr/videos/20210831165053685/cover/capture-d-----cran-2021-08-31----16.53.11.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831152305350/Guillon_1_F_43.mp4,Vue du port de La Rochelle,Amateur; Activité maritime; Activités & loisirs; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Vue du port de La Rochelle Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'04’’ : Vue du port de La Rochelle | gênero: Amateur | temas: Activité maritime; Activités & loisirs | formato original: 9,5mm | duração: 0:00:04 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/vue-du-port-de-la-rochelle | miniatura: https://pill.far-asso.fr/videos/20210831152305350/cover/capture-d-----cran-2021-08-31----15.24.15.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831150145931/Guillon_1_F_38.mp4,Vues du château de Chinon,Amateur; Activités & loisirs; Histoire; Paul GUILLON,"Registro de filme materializado no catálogo público MFNA/FAR. | Vues du château de Chinon et de la ville, à la fin de vidéo on peut voir la bijouterie Guillon de la famille du réalisateur. Cependant cette bijouterie ce trouve à La Rochelle Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'17’’ : Vues du château de Chinon et de la ville | gênero: Amateur | temas: Activités & loisirs; Histoire | formato original: 9,5mm | duração: 0:00:17 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/visite-du-chateau-de-chinon | miniatura: https://pill.far-asso.fr/videos/20210831150145931/cover/capture-d-----cran-2021-08-31----15.05.59.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210825114518307/Guillon_1_F_22.mp4,Vélo et partie de pétanque,"Amateur; Activités & loisirs; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Une jeune fille à vélo et une partie de pétanque. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'08’’ : Vélo et partie de pétanque | gênero: Amateur | temas: Activités & loisirs; Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:08 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/velo-et-partie-de-petanque | miniatura: https://pill.far-asso.fr/videos/20210825114518307/cover/capture-d-----cran-2021-08-25----14.06.00.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210831160445346/Guillon_1_F_56.mp4,Vélos et jeux dans le jardin,"Amateur; Société (famille, mode, alimentation); Activités & loisirs; Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Vélos et jeux dans le jardin d'une famille Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'18’’ : Vélos et jeux dans le jardin d'une famille | gênero: Amateur | temas: Société (famille, mode, alimentation); Activités & loisirs | formato original: 9,5mm | duração: 0:00:18 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/velos-et-jeux-dans-le-jardin | miniatura: https://pill.far-asso.fr/videos/20210831160445346/cover/capture-d-----cran-2021-08-31----16.05.45.png",Années 1950
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210818142303367/Guillon_1_F_04.mp4,Enfants avec une poussette,"Amateur; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | 2 enfants dans la rue avec une poussette. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'27’’ : Jeux d'enfant avec une poussette | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:00:27 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/enfants-avec-une-poussette | miniatura: https://pill.far-asso.fr/videos/20210818142303367/cover/capture-d-----cran-2021-08-18----14.26.35.png",Années 1940
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210818121838985/Guillon_1_F_03.mp4,Famille à la plage #1,"Amateur; Société (famille, mode, alimentation); Activités & loisirs; Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Une famille à la plage et des jeux dans le sable Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 03'33’’ : famille à la plage jeux dans le sable | gênero: Amateur | temas: Société (famille, mode, alimentation); Activités & loisirs | formato original: 9,5mm | duração: 0:03:33 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/famille-a-la-plage | miniatura: https://pill.far-asso.fr/videos/20210818121838985/cover/capture-d-----cran-2021-08-18----14.19.50.png",Années 1940
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210818144312176/Guillon_1_F_07.mp4,Famille à la plage #2,"Amateur; Activité maritime; Société (famille, mode, alimentation); Paul GUILLON","Registro de filme materializado no catálogo público MFNA/FAR. | Famille avec des enfants sur la plage. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 02'09’’ : Jeux d'enfants à la plage | gênero: Amateur | temas: Activité maritime; Société (famille, mode, alimentation) | formato original: 9,5mm | duração: 0:02:09 | realização: Paul GUILLON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/famille-a-la-plage-2 | miniatura: https://pill.far-asso.fr/videos/20210818144312176/cover/capture-d-----cran-2021-08-18----14.44.43.png",Années 1940
