institution,slug,country,continent,repository_code,archive_type,barch_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Im%20Lazarett%20Assfeld%20in%20Sedan/barch::aaf2c3f2b9ea2c1bf085e86c711b0b1a,Im Lazarett Assfeld in Sedan,"Documentary film | EFG1914 / World War I / Sanitätswesen; Erster Weltkrieg / World War, 1914-1918 -- Hospitals / World War, 1914-1918 -- Medical care / World War, 1914-1918 -- Health aspects / War casualties / World War, 1914-1918 -- Prisoners and prisons, French / World War, 1914-1918 -- Prisoners and prisons, Russian / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: In the Assfeld military hospital in Sedan | gênero: Documentary film | duração: 00:09:33 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1220337 | Military hospital ward with wounded; wounded prisoners go for a walk, including Russians in hospital gowns; French prisoners look at the Meuse; physical therapy hall; demonstration of various exercise machines; hip-balance; shoulder-joint lever, foot-roll, foot and finger pendulums; hospital chapel with altar; German wounded doing arts and crafts; finished products are exhibited for sale; work in the hospital kitchen; wounded work in the garden and play for recreation; group shot of wounded with nurse in the hospital park, a walk in the park.",1917,Im Lazarett Assfeld in Sedan,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Im%20eroberten%20Bukarest/barch::85d1a668025210fb4f79f44cf987e63a,Im eroberten Bukarest,"Documentary film | EFG1914 / World War I / city; urban / World War, 1914-1918 -- Romania / Germany","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:02:55 | produtora: Flora-Film GmbH (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238321 | Marsch deutscher und österreichischer Truppen durch Bukarest; Militärkonzert; angetretene Soldaten verschiedener Waffengattungen; General von Mackensen in Husarenuniform spricht zu den Soldaten und überreicht Besitzurkunden; Auszeichnung der Soldaten mit dem Eisernes Kreuz II. (Fragment)",1917,Im eroberten Bukarest,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/In%20und%20um%20St.%20Quentin/barch::071b4ea6993af7fbff0f1b5b18ead795,In und um St. Quentin,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- France / Food supply / Soldiers / Soldiers Recreation / War casualties / World War, 1914-1918 -- Prisoners and prisons, British / World War, 1914-1918 -- Prisoners and prisons, French / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: In und um St. Quentin im Herbst des Kriegsjahres 1916 In and around St. Quentin in the Fall of the Year of the War 1916 | gênero: Documentary film | duração: 00:12:27 | produtora: Flora-Film GmbH (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1220333 | Marketplace in St. Quentin, arrival of the guard; farm under German administration; slightly wounded German soldiers from the Battle of the Somme convalescing; work under German supervision in the gasworks and the sack-sewing shop; repair workshop for agricultural machinery; German military cemetery in St. Quentin; captured French soldiers are brought into the detention camp; ship locks on the Somme; hussars ride out from the Ham citadel; distribution of food for French POWs at the field kitchen; French and English prisoners from the Battle of the Somme in the camp; German soldiers fishing in the Somme.",1917,In und um St. Quentin,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/John%20Bull/barch::e92043bb0fcf2ccb8f39d1b5d9e193c5,John Bull,"Documentary film | EFG1914 / World War I / Erster Weltkrieg / Germany / Savings bonds / World War, 1914-1918 -- Propaganda / Advertising / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:03:05 | produtora: Pinschewer-Film AG (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright / Deutsche Kinemathek | ver também: https://www.filmportal.de/node/1223353 | Werbung für die 7. Kriegsanleihe. Zeichentrick mit Zwischentiteln in Versform, wobei sich der Gesichtsausdruck von John Bull nach den jeweiligen Kriegsanleihen zur Grimasse verändert. Schlußinsert: “Deutsche Männer, deutsche Frauen! Laßt John Bull voll Grauen schauen, Wie zum Schwert sich unser Geld Siegverheißend zugesellt!”",1917,John Bull,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Kampfszenen%20aus%20der%20Schlacht%20an%20der%20Somme/barch::84fc2cab5576f0bd35ca0e9d3ffd5885,Kampfszenen aus der Schlacht an der Somme,"Documentary film | EFG1914 / World War I / Westfront; Erster Weltkrieg / World War, 1914-1918 -- Trench warfare / Antiaircraft artillery / Infantry / World War, 1914-1918 -- Prisoners and prisons, British / World War, 1914-1918 -- Prisoners and prisons, French / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Combat scenes from the Battle of the Somme | gênero: Documentary film | duração: 00:10:50 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1223400 | Flak fired at enemy aircraft; engineers surmount a watercourse with a makeshift bridge; detonation of a hand grenade; shell impacts in the forest (barrage); engineers mine an underground shelter; laying the fuse in a trench and blowing up the underground shelter; shell impacts; mortar set up at the edge of the forest; German infantry assault; firing battery of field cannon; panorama of the battlefield with shell impacts on the horizon; infantrymen at a trench, assault outwards from the trench; English and French prisoners pass by the camera.",1917,Kampfszenen aus der Schlacht an der Somme,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/K%C3%A4mpfe%20bei%20Lens%20und%20Oppy/barch::01e012bf3702911a885a20c9273263fb,Kämpfe bei Lens und Oppy,"Documentary film | EFG1914 / World War I / Westfront; Erster Weltkrieg / World War, 1914-1918 -- France / World War, 1914-1918 -- Medical care / War casualties / War victims / World War, 1914-1918 -- Prisoners and prisons, British / Buildings -- War damage / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Battles near Lens and Oppy | gênero: Documentary film | duração: 00:08:06 | produtora: Reichsfilmstelle (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1214146 | Panorama of the destroyed city of Lens; church with marketplace, devastated streets and landscape of ruins; burning buildings, incl. the place of public entertainment „Le Petit Paris“; shell impact on the Lens canal; clouds of smoke waft over the area of the railway station; shot-up English tank on the battlefield near Queant; the bombarded village of Neuvireuil; reserve forces in trench between Neuvireuil and Oppy; infantrymen go across the battlefield without cover; wounded from the battle near Oppy on the 3rd May 1917 are brought back by stretcher; English prisoners, who duck when shells are fired.",1917,Kämpfe bei Lens und Oppy,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Lille%20im%20dritten%20Kriegsjahr/barch::2f1bdcd2c7d9d543c588823a6c5153e8,Lille im dritten Kriegsjahr,"Short film | EFG1914 / World War I / First World War / Erster Weltrkieg / World War, 1914-1918 -- France / Soldiers Recreation / Buildings -- War damage / Civilians in war / Children and war / War and families / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Lille in the Third Year of the War | gênero: Short film | duração: 00:17:01 | produtora: Flora-Film GmbH (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1205776 | 1. Intertitle: Arrival of the daily express to Lille from Berlin. Lille is only 8 km. away from the forwardmost English position. Image: Arrival of the train at the northern railway station; there are only soldiers in the train; entering the railway station concourse, life and activity in the railway station. 2. Intertitle: The railway station square. Image: pan along the outer grounds of Lille's northern railway station. 3. Intertitle: Panorama of Lille seen from the „Sacre Coeur“ church. Image: A soldier points out various locations in the view from the church tower, view of the city of Lille. 4. Intertitle: The destroyed railway station neighbourhood with the municipal theatre. Image: Long pan past ruined houses and other destroyed buildings; view of the municipal theatre. 5. Intertitle: Field greys visit the theatre. Image: Soldiers ascend the outside steps into the building; townspeople walk past in the square in front of it. 6. Intertitle: Cab stand at the theatre, a large numbe...",1917,Lille im dritten Kriegsjahr,1917-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/L%C3%BCttich/barch::54f655e2152441e911bc19047c72a79d,Lüttich,Documentary film | EFG1914 / World War I / Germany,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:31:45 | produtora: Bild- und Filmamt (BuFa) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238587 | Flugaufnahmen der belgischen Provinzhauptstadt Lüttich und seiner Umgebung (verschiedene Anflüge auf die Stadt in unterschiedlichen Höhen). Luftaufnahmen von Vororten bei Lüttich: Flug über Felder, Fluß, Häuser, Wald, Wege und Berge; Flug über Staudamm und Lüttich; Luftaufnahmen von Vororten bei Lüttich: Flug über Felder, Industrie, Fluß mit Containerschiffen. Niederiger Flug über Lüttich mit nur 2/3 Bildausschnitt, da Teil des Flugzeugs in die Kamera ragt.",1917,Lüttich,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Nach%20der%20Tankschlacht%20bei%20Cambrai%20Dezember%201917/barch::3281d5268cf463c8d19cc500cfc86301,Nach der Tankschlacht bei Cambrai Dezember 1917,"Documentary film | EFG1914 / World War I / Unteroffizier Leu / World War, 1914-1918 -- France / World War, 1914-1918 -- Tank warfare / Soldiers / Buildings -- War damage / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: After Tank Combat near Cambrai December 1917 Fahrten mit englischen Beutetanks durch deutsche Kraftfahrer | gênero: Documentary film | duração: 00:14:12 | produtora: Messter Film GmbH (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1223391 | Bild: Landkarte mit Überschrift: ""Tankschlacht bei Cambrai 1917""; eingezeichnet sind die Stoßrichtungen von deutschen Truppen der Engländer. 1. Zwischentitel: Der englische Durchbruchsversuch bei Cambrai ist trotz gruppenweiser Verwendung von mehreren hundert Tanks blutig gescheitert. 2. Zwischentitel: An dem englischen Tankangriff waren 3 Tankbrigaden, 300-400 Tanks, beteiligt. Erbeutet wurden über 100 Tanks. 3. Zwischentitel: Durch Artilleriefeuer unfähig gemachte Tanks bei Fontaine Notre Dame, Vorstadt von Cambrai. Bild: Schwenk über winterliche Landschaft und zerstörte Gebäude. 4. Zwischentitel: Der erste deutsche Fahrer feindlicher Tanks, Unteroffizier Leu von den Kraftfahrtruppen. Bild: Leu vor einem Tank stehend; er lächelt in die Kamera. 5. Zwischentitel: Schutznetze, gegen Fliegersicht bestimmt, um die Vorbereitungen zum Tankangriff zu verschleiern. Bild: Tarnnetz wird über einen Tank gebreitet; da...",1917,Nach der Tankschlacht bei Cambrai Dezember 1917,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Oesel%20genommen/barch::5c097639fc92784e78f24112f231907e,Oesel genommen,"Documentary film | EFG1914 / World War I / Estonia / World War, 1914-1918 -- Transportation / Food supply / Air warfare / Prisoners of war / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Oesel is taken | gênero: Documentary film | duração: 00:35:45 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1214159 | 1. Part 1. Intertitle: The troops embark in Liepāja. Image: Troop transporter in the harbour at Liepāja. 2. Intertitle: The troop transport ships wait to be used. Image: Troop transporter in the harbour at Liepāja. 3. Intertitle: Flotillas of torpedo boats. Image: 6th Torpedo Boat Flotilla in the harbour. 4. Intertitle: Seaplane mother ships. Image: Pan along a ship; seaplane mother ship „Santa Elena“ at sea; seaplane lands on the water near the ship; sailor sends semaphore message. 5. Intertitle: Preparations for the operation begin with the loading of trucks onto the transport steamers. Image: Cranes lift lorries on board; included is a mobile kitchen. 6. Intertitle: Heavy and light artillery vanishes into the interior of the huge transport steamer. Image: Cranes lift light and heavy mortars on board. 7. Intertitle: Horses are brought on board in crates. Image: Cranes transport the horses on board in the crates. 8. Intertitle: Troops wait for their embarkation. Image: Troops wait at the...",1917,Oesel genommen,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Pferdelazarett%20in%20Doncherry/barch::bbf2efb3081dfa238a449866d0be61f3,Pferdelazarett in Doncherry,"Short film | EFG1914 / World War I / First World War / Erster Weltkrieg / Germany / World War, 1914-1918 -- Medical care / Buildings -- War damage / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: War Horse Hospital in Doncherry | gênero: Short film | duração: 00:11:05 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1205782 | Sign: Saxonian equine military hospital 234. !Stop! Admission strictly forbidden to horses with mange or suspicion of mange... (sign only incompletely visible.) 1. Intertitle: Horses with mild illness on the way to the military hospital. Image: Horses are led through ruined city with ruins of a church prominent in the middle of the frame; gate to a complex of buildings (military hospital). 2. Intertitle: Critically ill horses are brought into the military hospital (a former French cavalry barracks) by horse-transport wagon. Image: Cart with horse on loading area rolls towards the gate. 3. Intertitle: The sick horses are examined and directed to the appropriate departments. Image: In the inner courtyard: horses in rows next to each other, each held by the reins; individual horses are led away by men in white coats (doctors or assistants), pan across inner courtyard. 4. Intertitle: Translation: Woe betide him that grooms badly here. Image: On the whitewashed wall of the stables th...",1917,Pferdelazarett in Doncherry,1917-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Riga%20genommen!/barch::b5d5318cfee24e6fa1a89b82c315ee21,Riga genommen!,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- Russia / Germany","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:16:04 | produtora: Bild- und Filmamt (BuFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238326 | 1. Zwischentitel: Am 1.9.1917 überschritten deutsche Truppen nach Bekämpfung des Feindes die Düna bei Uexküll. Bild: Deutsche Truppen überqueren auf einer Pontonbrücke am 01.09.1917 die Düna. 2. Zwischentitel: Heftiger feindlicher Widerstand konnte die tapferen deutschen Truppen nicht aufhalten. Bild: Gefallene Russen in einer eroberten Stellung. 3. Zwischentitel: In wüster Flucht zog sich der Feind zurück, scharf verfolgt von unseren tapferen Truppen. Bild: Von den Russen zurückgelassene Wagen und Feldküchen. 4. Zwischentitel: Die von den Russen gesprengten Verkehrsbrücken bei Riga. Bild: Gesprengte Eisenbahnbrücke bei Riga. 5. Zwischentitel: Die Fußgängerbrücke wurde durch unsere Pioniere noch am ersten Tage der Einnahme der Infanterie gangbar gemacht. Bild: Die für den Fußgängerverkehr notdürftig begehbar gemacht wurde. 6. Zwischentitel: Berittene Truppen und Fahrzeuge werden auf sofort eingerichteten Prahmen über die Düna geschleppt. Bild: Berittene Truppen und Fahrzeuge werden in Prahmen über die Düna gesetzt. 7. Zwische...",1917,Riga genommen!,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/U-Boote%20heraus!%20Mit%20U-Boot%20178%20gegen%20den%20Feind/barch::59d3577fe83516ddbde51b2ad6946428,U-Boote heraus! Mit U-Boot 178 gegen den Feind,Documentary film | EFG1914 / World War I / Germany,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:17:29 | produtora: Bild- und Filmamt (BuFa) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238358 | 1.Teil Matrose Karl kommt auf Heimaturlaub und erzählt seinen Nachbarn Kriegserlebnisse. Einblendung: Soldat vom Küstenschutz macht Handgranate scharf; Bergung eines Verwundeten in den Dünen. Karl liest die Zeitungsmeldung zum uneingeschränkten U-Bootkrieg vom 01.02.1917 und meldet sich freiwillig zur U-Bootwaffe. Auf der U-Bootschule in Kiel: Ausbildung am Torpedo; Luken-Exerzieren; Prinz Sigismund v. Preußen meldet sich an Bord des Ausbildungsschiffes ""Vulcan"" ; Übungen am Geschütz; Appell an Deck. Übernahme von Torpedos und Proviant auf ein im Kieler Hafen liegendes U-Boot; Abschiedsfeier des Kommandanten in der Offiziersmesse der ""Vulcan""; Kommandant geht an Bord; Ablegemanöver und Ausfahrt des U-Boots aus dem Kieler Hafen. 2.Teil U-Boot auf Überwasserfahrt; Brückenwache; Schiffskonvoi am Horizont; Beschuß mit dem Bordgeschütz; U-Boot geht auf Tauchstation; der Kommandant am Sehrohr; Begegnung mit U 202 auf hoher See; feindliches Flugzeug am Himmel; Bombeneinschläge im Wasser; Luftkampf und Abschuß des englischen Flugzeug...",1917,U-Boote heraus! Mit U-Boot 178 gegen den Feind,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Vogesenwacht/barch::322c53a3d6820fc535be84c28a87bdae,Vogesenwacht,"Documentary film | EFG1914 / World War I / Vogesen / Vosges / World War, 1914-1918 -- France / World War, 1914-1918 -- Transportation / Food supply / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Vosges Watch | gênero: Documentary film | duração: 00:06:56 | produtora: Flora-Film GmbH (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1214808 | Panoramic camera movement over the snowy Vosges mountains; German emplacements, medic on duty inspects subordinates; soldiers ride in the cable car; transport of supply goods by horsedrawn sled and electrical mountain railway; expanded emplacements on the mountainside in bombarded forest; sentry goes through the position.",1917,Vogesenwacht,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Wanderung%20in%20einer%20mechan.%20Werkst%C3%A4tte/barch::574ef7334ab26ea1a9f6d0cc1f6bfd6d,Wanderung in einer mechan. Werkstätte,"Documentary film | EFG1914 / World War I / Industriefilm / Women and war / Metalworking industries / Weapons industry / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Tour of a Mechanical Work Shop or Women in Support of the War by Making Hand Grenades | gênero: Documentary film | duração: 00:05:20 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1223352 | 1. Zwischentitel: Schichtwechsel. Bild: Auf dem Fabrikgelände der AEG Berlin gehen Frauen an Fabrikgebäuden, gestapelten Fäßern und einem Pferd vorbei. 2. Zwischentitel: Herstellung der Töpfe für Handgranaten. 3. Zwischentitel: Topfziehen Bild: An Maschine sitztende Arbeiterin stanzt Töpfe für Stielhandgranaten aus einer Schablone aus Metall, an einer weiteren Maschine werden die Töpfe von einer Arbeiterin in Form gepresst. 4. Zwischentitel: Glühen der Töpfe. Bild: Die Töpfe werden in die Formen eines sich von unten nach oben drehenden Rades gesteckt. 5. Zwischentitel: Anschweißen der Griffe auf elektrischen Punktschweißmaschinen. Bild: Mehrere Arbeiterinnen mit Kittel und Schutzbrille stehen an Schweißtischen und bearbeiten die Töpfe. 6. Zwischentitel: Kontrolle und Montage. Bild: An Tischen sitzen Arbeiterinnen und kontrollieren die Töpfe während ein Mann in Uniform die Arbeit beaufsichtigt. 7. Zwischentitel: Feierabe...",1917,Wanderung in einer mechan. Werkstätte,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Wie%20Frankreich%20das%20Elsa%C3%9F%20befreit/barch::90885dc563a588c84c6025b393ce61a9,Wie Frankreich das Elsaß befreit,"Documentary film | EFG1914 / World War I / Elsaß / World War, 1914-1918 -- France / Buildings -- War damage / City and town life / Rural conditions / World War, 1914-1918 -- Propaganda / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: How France Liberates the Alsace | gênero: Documentary film | duração: 00:12:58 | produtora: Flora-Film GmbH (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1220595 | Die Zwischentitel beschreiben den Inhalt des Films. 1. Zwischentitel: Wie in Flandern sind im Elsass die Türme der Gotteshäuser die beliebten Zielmarken französischer Artillerie. 2. Zwischentitel: Mehr als ein Kleinod romanischer Klosterbaukunst liegt schon in Trümmern. 3. Zwischentitel: Das Haus der Andacht -- Die Hütte französischen Kirchenfrevels! 4. Zwischentitel: Das Dach der friedlichen Sakristei -- nur noch verkohlte Sparren und hängende Ziegel. 5. Zwischentitel: Mehrere Hundert unglücklicher Geisteskranker behauste ein frommes Stift an der Grenze des Elsass. 6. Zwischentitel: Mit voller Absicht belegte der Feind das Haus der Unglücklichen mit seinen Brandgeschossen. 7. Zwischentitel: Kaum gelang es die irren Insassen aus dem Flammenmeer zu bergen. 8. Zwischentitel: Wieder legten französische Batterien auch die Stiftskirche in Trümmer. 9. Zwischentitel: Von dem Wohnhause stehen mit ausgebrannten Fenstern nur noch geborstene Mauern. 10. Zwischentitel: Die Flugbahn der Geschos...",1917,Wie Frankreich das Elsaß befreit,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
